,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
28398,2000-09,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,81.1,
28399,2000-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,80.9,
28400,2000-09,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,80.9,E
28488,2000-10,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,58.4,
28489,2000-10,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,50.9,
28490,2000-10,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,78.5,E
28491,2000-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,62.3,
28492,2000-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,59.2,
28493,2000-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,79.7,E
28497,2000-10,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,55.4,
28498,2000-10,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,46.0,
28499,2000-10,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,78.0,E
28500,2000-10,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,60.3,
28501,2000-10,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,54.0,
28502,2000-10,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,76.8,E
28503,2000-10,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,60.8,
28504,2000-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,56.3,
28505,2000-10,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,73.1,E
28506,2000-10,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,65.9,
28507,2000-10,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,60.4,
28508,2000-10,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,82.9,E
28512,2000-10,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,63.8,
28513,2000-10,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,57.3,
28514,2000-10,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,92.8,E
28515,2000-10,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,92.8,
28516,2000-10,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,96.4,
28517,2000-10,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,84.9,E
28518,2000-10,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,81.6,
28519,2000-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,81.5,
28520,2000-10,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,80.9,E
28608,2000-11,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,58.8,
28609,2000-11,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,51.3,
28610,2000-11,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,78.5,E
28611,2000-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,63.5,
28612,2000-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,60.7,
28613,2000-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,79.7,E
28617,2000-11,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,55.7,
28618,2000-11,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,46.4,
28619,2000-11,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,78.0,E
28620,2000-11,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,60.4,
28621,2000-11,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,54.1,
28622,2000-11,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,76.8,E
28623,2000-11,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,61.1,
28624,2000-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,56.5,
28625,2000-11,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,73.1,E
28626,2000-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,66.1,
28627,2000-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,60.5,
28628,2000-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,82.9,E
28632,2000-11,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,63.8,
28633,2000-11,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,57.3,
28634,2000-11,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,92.8,E
28635,2000-11,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,92.8,
28636,2000-11,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,96.4,
28637,2000-11,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,84.9,E
28638,2000-11,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,81.3,
28639,2000-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,81.2,
28640,2000-11,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,80.6,E
28728,2000-12,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,58.9,
28729,2000-12,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,51.5,
28730,2000-12,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,78.6,E
28731,2000-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,64.4,
28732,2000-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,61.6,
28733,2000-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.2,E
28737,2000-12,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,55.8,
28738,2000-12,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,46.5,
28739,2000-12,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,78.0,E
28740,2000-12,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,60.4,
28741,2000-12,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,53.8,
28742,2000-12,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,77.3,E
28743,2000-12,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,60.9,
28744,2000-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,56.3,
28745,2000-12,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,73.1,E
28746,2000-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,66.2,
28747,2000-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,60.8,
28748,2000-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,82.9,E
28752,2000-12,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,63.8,
28753,2000-12,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,57.3,
28754,2000-12,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,92.8,E
28755,2000-12,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,92.8,
28756,2000-12,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,96.4,
28757,2000-12,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,84.9,E
28758,2000-12,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,81.0,
28759,2000-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,80.9,
28760,2000-12,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,80.6,E
28848,2001-01,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,59.0,
28849,2001-01,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,51.7,
28850,2001-01,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,78.6,E
28851,2001-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,65.1,
28852,2001-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,62.4,
28853,2001-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.2,E
28857,2001-01,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,55.8,
28858,2001-01,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,46.7,
28859,2001-01,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,78.0,E
28860,2001-01,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,60.4,
28861,2001-01,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,53.8,
28862,2001-01,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,77.3,E
28863,2001-01,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,61.1,
28864,2001-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,56.7,
28865,2001-01,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,73.1,E
28866,2001-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,66.4,
28867,2001-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,60.9,
28868,2001-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,82.9,E
28872,2001-01,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,63.8,
28873,2001-01,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,57.3,
28874,2001-01,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,92.8,E
28875,2001-01,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,92.8,
28876,2001-01,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,96.4,
28877,2001-01,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,84.9,E
28878,2001-01,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,81.1,
28879,2001-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,80.9,
28880,2001-01,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,80.6,E
28968,2001-02,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,59.1,
28969,2001-02,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,51.8,
28970,2001-02,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,78.6,E
28971,2001-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,65.5,
28972,2001-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,62.9,
28973,2001-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.2,E
28977,2001-02,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,55.9,
28978,2001-02,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,46.7,
28979,2001-02,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,78.0,E
28980,2001-02,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,60.6,
28981,2001-02,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,54.1,
28982,2001-02,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,77.3,E
28983,2001-02,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,61.5,
28984,2001-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,57.1,
28985,2001-02,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,73.1,E
28986,2001-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,66.3,
28987,2001-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,60.3,
28988,2001-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,85.0,E
28992,2001-02,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,64.0,
28993,2001-02,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,57.6,
28994,2001-02,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,92.8,E
28995,2001-02,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,92.7,
28996,2001-02,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,96.4,
28997,2001-02,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,84.9,E
28998,2001-02,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,80.9,
28999,2001-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,80.8,
29000,2001-02,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,80.6,E
29088,2001-03,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,59.4,
29089,2001-03,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,52.1,
29090,2001-03,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,78.6,E
29091,2001-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,65.7,
29092,2001-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,63.2,
29093,2001-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,80.2,E
29097,2001-03,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,56.2,
29098,2001-03,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,47.1,
29099,2001-03,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,78.0,E
29100,2001-03,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,60.6,
29101,2001-03,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,54.1,
29102,2001-03,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,77.3,E
29103,2001-03,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,61.7,
29104,2001-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,57.4,
29105,2001-03,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,73.1,E
29106,2001-03,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,66.4,
29107,2001-03,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,60.4,
29108,2001-03,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,85.0,E
29112,2001-03,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,64.2,
29113,2001-03,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,57.8,
29114,2001-03,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,92.8,E
29115,2001-03,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,92.6,
