,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
5157,1984-07,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,102.2,
5158,1984-07,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,182.1,
5159,1984-07,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,34.1,E
5274,1984-08,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,67.1,
5275,1984-08,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,76.5,
5276,1984-08,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,55.6,E
5277,1984-08,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,100.6,
5278,1984-08,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,177.2,
5279,1984-08,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,34.1,E
5394,1984-09,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,66.2,
5395,1984-09,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,76.0,
5396,1984-09,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,54.3,E
5397,1984-09,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,99.7,
5398,1984-09,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,175.8,
5399,1984-09,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,33.9,E
5514,1984-10,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,65.6,
5515,1984-10,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,75.7,
5516,1984-10,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,53.4,E
5517,1984-10,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,98.3,
5518,1984-10,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,172.6,
5519,1984-10,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,33.9,E
5634,1984-11,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,65.2,
5635,1984-11,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,75.1,
5636,1984-11,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,53.1,E
5637,1984-11,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,97.8,
5638,1984-11,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,175.0,
5639,1984-11,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
5754,1984-12,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,65.2,
5755,1984-12,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,75.1,
5756,1984-12,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,53.1,E
5757,1984-12,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,97.8,
5758,1984-12,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,175.0,
5759,1984-12,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
5874,1985-01,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,65.2,
5875,1985-01,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,75.1,
5876,1985-01,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,53.1,E
5877,1985-01,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,97.9,
5878,1985-01,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,175.2,
5879,1985-01,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
5994,1985-02,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,65.2,
5995,1985-02,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,75.1,
5996,1985-02,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,53.1,E
5997,1985-02,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,97.9,
5998,1985-02,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,175.2,
5999,1985-02,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
6114,1985-03,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,64.7,
6115,1985-03,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,74.2,
6116,1985-03,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,53.1,E
6117,1985-03,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,97.6,
6118,1985-03,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,174.7,
6119,1985-03,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
6234,1985-04,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,64.7,
6235,1985-04,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,74.1,
6236,1985-04,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,53.1,E
6237,1985-04,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,97.3,
6238,1985-04,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,174.0,
6239,1985-04,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
6354,1985-05,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,63.7,
6355,1985-05,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,72.0,
6356,1985-05,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,53.1,E
6357,1985-05,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,95.9,
6358,1985-05,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,169.9,
6359,1985-05,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
6474,1985-06,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,63.7,
6475,1985-06,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,72.0,
6476,1985-06,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,53.1,E
6477,1985-06,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,95.4,
6478,1985-06,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,167.7,
6479,1985-06,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
6594,1985-07,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,63.8,
6595,1985-07,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,73.4,
6596,1985-07,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,52.2,E
6597,1985-07,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,94.6,
6598,1985-07,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,165.5,
6599,1985-07,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
6714,1985-08,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,63.8,
6715,1985-08,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,73.2,
6716,1985-08,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,52.2,E
6717,1985-08,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,94.1,
6718,1985-08,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,164.5,
6719,1985-08,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
6834,1985-09,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,63.8,
6835,1985-09,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,73.1,
6836,1985-09,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,52.4,E
6837,1985-09,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,94.2,
6838,1985-09,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,165.2,
6839,1985-09,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
6954,1985-10,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,63.8,
6955,1985-10,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,73.1,
6956,1985-10,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,52.4,E
6957,1985-10,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,94.6,
6958,1985-10,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,166.2,
6959,1985-10,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
7074,1985-11,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,64.0,
7075,1985-11,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,73.6,
7076,1985-11,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,52.4,E
7077,1985-11,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,94.6,
7078,1985-11,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,165.8,
7079,1985-11,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
7194,1985-12,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,64.1,
7195,1985-12,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,73.6,
7196,1985-12,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,52.4,E
7197,1985-12,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,93.6,
7198,1985-12,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,163.7,
7199,1985-12,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.3,E
7308,1986-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,66.3,
7309,1986-01,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,79.5,
7310,1986-01,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,49.2,E
7314,1986-01,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,63.8,
7315,1986-01,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,73.3,
7316,1986-01,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,52.3,E
7317,1986-01,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,92.6,
7318,1986-01,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,160.3,
7319,1986-01,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.5,E
7428,1986-02,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,66.4,
7429,1986-02,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,79.6,
7430,1986-02,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,49.4,E
7434,1986-02,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,63.9,
7435,1986-02,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,73.5,
7436,1986-02,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,52.4,E
7437,1986-02,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,92.9,
7438,1986-02,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,161.3,
7439,1986-02,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.5,E
7548,1986-03,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,66.4,
7549,1986-03,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,79.6,
7550,1986-03,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,49.4,E
7554,1986-03,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,63.9,
7555,1986-03,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,73.5,
7556,1986-03,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,52.4,E
7557,1986-03,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,93.2,
7558,1986-03,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,161.9,
7559,1986-03,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.5,E
7668,1986-04,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,66.8,
7669,1986-04,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,80.3,
7670,1986-04,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,49.4,E
7674,1986-04,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,64.4,
7675,1986-04,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,74.2,
7676,1986-04,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,52.4,E
7677,1986-04,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,92.7,
7678,1986-04,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,160.4,
7679,1986-04,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,32.5,E
7788,1986-05,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,67.1,
