,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
3163,1983-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,33.6,
3164,1983-03,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,24.8,E
3171,1983-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,39.3,
3172,1983-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,38.2,
3173,1983-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,45.0,E
3273,1983-04,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,34.4,
3274,1983-04,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,40.1,
3275,1983-04,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,22.0,E
3282,1983-04,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,32.4,
3283,1983-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,33.8,
3284,1983-04,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,24.8,E
3291,1983-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,39.9,
3292,1983-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,38.8,
3293,1983-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,45.9,E
3393,1983-05,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,35.1,
3394,1983-05,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,40.8,
3395,1983-05,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,22.4,E
3402,1983-05,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,33.1,
3403,1983-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,34.3,
3404,1983-05,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,25.6,E
3411,1983-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,40.1,
3412,1983-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,38.8,
3413,1983-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,46.8,E
3513,1983-06,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,35.4,
3514,1983-06,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,41.2,
3515,1983-06,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,22.4,E
3522,1983-06,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,33.5,
3523,1983-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,34.5,
3524,1983-06,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,28.2,E
3531,1983-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,40.1,
3532,1983-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,38.8,
3533,1983-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,46.8,E
3633,1983-07,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,35.6,
3634,1983-07,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,41.4,
3635,1983-07,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,22.5,E
3642,1983-07,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,33.7,
3643,1983-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,34.8,
3644,1983-07,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,28.2,E
3651,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,40.1,
3652,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,38.8,
3653,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,46.8,E
3753,1983-08,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,36.0,
3754,1983-08,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.0,
3755,1983-08,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,22.8,E
3762,1983-08,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,34.2,
3763,1983-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,35.4,
3764,1983-08,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,28.3,E
3771,1983-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,41.0,
3772,1983-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,40.0,
3773,1983-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,46.8,E
3873,1983-09,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,36.1,
3874,1983-09,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.0,
3875,1983-09,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.3,E
3882,1983-09,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,34.5,
3883,1983-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,35.6,
3884,1983-09,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,30.1,E
3891,1983-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,41.1,
3892,1983-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,40.1,
3893,1983-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,46.8,E
3993,1983-10,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,36.2,
3994,1983-10,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.1,
3995,1983-10,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.2,E
4002,1983-10,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,34.6,
4003,1983-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,35.6,
4004,1983-10,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,30.5,E
4011,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,41.9,
4012,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,41.2,
4013,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,46.8,E
4113,1983-11,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,36.2,
4114,1983-11,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.2,
4115,1983-11,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.2,E
4122,1983-11,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,34.9,
4123,1983-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,35.9,
4124,1983-11,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,30.7,E
4131,1983-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,42.5,
4132,1983-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,41.7,
4133,1983-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,47.9,E
4233,1983-12,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,36.2,
4234,1983-12,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.2,
4235,1983-12,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.2,E
4242,1983-12,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,35.1,
4243,1983-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,36.0,
4244,1983-12,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,30.9,E
4251,1983-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,42.6,
4252,1983-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,41.8,
4253,1983-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,47.9,E
4353,1984-01,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,36.3,
4354,1984-01,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.2,
4355,1984-01,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.4,E
4362,1984-01,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,35.1,
4363,1984-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,36.1,
4364,1984-01,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,30.9,E
4371,1984-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,42.7,
4372,1984-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,41.9,
4373,1984-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,47.9,E
4473,1984-02,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,36.6,
4474,1984-02,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.5,
4475,1984-02,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.4,E
4482,1984-02,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,35.5,
4483,1984-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,36.6,
4484,1984-02,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,31.0,E
4491,1984-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,43.5,
4492,1984-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,42.9,
4493,1984-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,48.4,E
4593,1984-03,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,36.6,
4594,1984-03,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.5,
4595,1984-03,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.4,E
4602,1984-03,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,35.5,
4603,1984-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,36.7,
4604,1984-03,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,31.0,E
4611,1984-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,43.6,
4612,1984-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,43.0,
4613,1984-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,48.5,E
4713,1984-04,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,36.7,
4714,1984-04,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.6,
4715,1984-04,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.8,E
4722,1984-04,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,35.6,
4723,1984-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,36.7,
4724,1984-04,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,31.0,E
4731,1984-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,44.4,
4732,1984-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,44.0,
4733,1984-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,48.6,E
4833,1984-05,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,36.8,
4834,1984-05,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.8,
4835,1984-05,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.8,E
4842,1984-05,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,35.7,
4843,1984-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,36.7,
4844,1984-05,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,31.2,E
4851,1984-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,44.7,
4852,1984-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,44.1,
4853,1984-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,49.4,E
4953,1984-06,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,37.0,
4954,1984-06,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,42.9,
4955,1984-06,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.8,E
4962,1984-06,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,35.7,
4963,1984-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,36.7,
4964,1984-06,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,31.2,E
4971,1984-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,44.5,
4972,1984-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,43.9,
4973,1984-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,49.4,E
5073,1984-07,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,37.0,
5074,1984-07,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,43.1,
5075,1984-07,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,23.9,E
5082,1984-07,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,35.7,
5083,1984-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,36.7,
5084,1984-07,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,31.2,E
5091,1984-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,44.1,
5092,1984-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,43.3,
5093,1984-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,49.4,E
5193,1984-08,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,37.5,
5194,1984-08,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,43.5,
5195,1984-08,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,24.5,E
5202,1984-08,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,35.8,
5203,1984-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,36.9,
5204,1984-08,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,31.2,E
5211,1984-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,44.1,
5212,1984-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,43.4,
5213,1984-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,49.4,E
5313,1984-09,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,37.6,
5314,1984-09,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,43.7,
